gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,num_services,is_new_customer,CLV,avg_service_cost,high_risk_flag,churn_probability,segment,segment_names
1,0,0,0,2,1,0,1,0,1,0,0,0,0,0,1,3,49.05,91.1,1,0,2,1,98.1,16.349999999999998,1,0.31303447838068854,1,At Risk
0,0,0,0,22,0,0,1,0,0,1,1,1,1,2,0,2,56.75,1304.85,0,1,4,0,1248.5,11.35,0,0.024598822260625056,2,Fence Sitters
0,0,0,0,7,1,1,2,0,0,1,0,1,1,0,1,2,98.05,713.0,1,0,4,1,686.35,19.61,1,0.913994016742875,1,At Risk
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,21.1,21.1,0,0,1,1,21.1,10.55,1,0.5618747977453363,1,At Risk
1,0,1,1,59,1,1,2,0,1,0,1,0,1,0,1,2,96.65,5580.8,0,3,4,0,5702.35,19.33,0,0.19897915251147846,0,Champions
1,0,1,1,58,1,1,0,0,0,0,0,0,0,1,1,3,24.5,1497.9,0,3,1,0,1421.0,12.25,0,0.01727483455561223,2,Fence Sitters
1,0,0,0,41,1,1,2,1,1,1,1,1,1,0,1,2,114.5,4527.45,1,2,7,0,4694.5,14.3125,0,0.42487428505622327,0,Champions
1,1,0,0,59,1,1,2,0,1,0,0,0,0,2,1,3,79.2,4590.35,0,3,2,0,4672.8,26.4,0,0.05663440018862162,0,Champions
1,0,1,1,3,1,0,2,0,0,0,0,0,0,0,1,0,69.55,200.2,0,0,1,1,208.65,34.775,1,0.6960118751072248,1,At Risk
0,0,0,0,32,1,0,0,0,0,0,0,0,0,2,1,2,20.05,614.45,0,2,1,0,641.6,10.025,0,0.014657601384685874,2,Fence Sitters
0,1,1,0,46,1,1,2,0,0,1,0,1,1,0,1,0,98.85,4564.9,0,2,4,0,4547.099999999999,19.77,0,0.7955656248967952,1,At Risk
0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,1,0,80.95,171.15,1,0,2,1,161.9,26.98333333333333,1,0.92385194560183,1,At Risk
1,0,1,1,52,1,0,0,0,0,0,0,0,0,1,0,3,19.6,1012.4,0,3,1,0,1019.2,9.8,0,0.02094934102563601,2,Fence Sitters
1,1,0,0,13,1,0,2,0,0,1,0,0,0,0,1,0,74.3,940.35,1,1,2,0,965.9,24.766666666666666,0,0.6558950824222403,1,At Risk
1,1,0,0,11,1,0,2,0,0,0,0,1,1,0,0,2,89.7,1047.7,1,0,3,1,986.7,22.425,1,0.7715485802762636,1,At Risk
0,0,0,0,32,1,1,2,1,0,0,1,0,0,0,0,2,87.65,2766.4,0,2,3,0,2804.8,21.9125,0,0.17478003790316016,0,Champions
0,1,1,0,17,1,1,2,0,0,1,0,1,1,0,1,3,100.45,1622.45,1,1,4,0,1707.65,20.09,0,0.3812009674571871,1,At Risk
1,0,0,0,16,1,1,2,0,0,0,0,0,0,0,1,3,74.75,1129.35,0,1,1,0,1196.0,37.375,0,0.5407801568551716,1,At Risk
1,0,0,0,51,1,1,2,1,1,1,0,1,1,1,0,2,107.45,5680.9,0,3,6,0,5479.95,15.35,0,0.23258130520929315,0,Champions
0,0,0,0,29,1,0,1,0,0,1,1,1,1,1,1,2,75.35,2243.9,0,2,5,0,2185.15,12.558333333333332,0,0.07844233250399713,0,Champions
0,0,1,0,70,1,0,1,1,1,1,1,0,0,2,0,3,64.95,4523.25,0,3,5,0,4546.5,10.825,0,0.03452720734890045,0,Champions
1,0,1,1,71,1,1,2,1,0,1,1,0,1,2,0,0,100.45,7159.7,0,3,5,0,7131.95,16.741666666666667,0,0.04734379530691943,0,Champions
0,0,1,1,41,1,1,1,0,1,1,0,1,0,1,0,2,68.5,2839.95,0,2,4,0,2808.5,13.7,0,0.1261614780646787,0,Champions
0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,80.55,80.55,0,0,2,1,80.55,26.85,1,0.9364234348030208,1,At Risk
1,0,1,0,7,1,0,1,1,0,1,1,1,1,0,0,2,81.25,580.1,0,0,6,1,568.75,11.607142857142858,1,0.24331059467781974,0,Champions
0,0,1,1,25,1,0,2,0,0,0,0,1,1,1,1,0,90.4,2178.6,1,2,3,0,2260.0,22.6,0,0.21102023875168363,0,Champions
0,0,1,1,67,1,1,2,1,1,0,1,0,0,1,0,0,89.55,6038.55,0,3,4,0,5999.849999999999,17.91,0,0.06915441108087504,0,Champions
0,0,1,1,5,1,1,1,0,0,0,1,0,0,0,1,1,55.7,259.4,0,0,2,1,278.5,18.566666666666663,1,0.25126403671638636,2,Fence Sitters
0,0,0,1,15,1,1,0,0,0,0,0,0,0,0,1,0,24.8,324.15,0,1,1,0,372.0,12.4,0,0.2347313355299628,2,Fence Sitters
1,0,1,1,20,1,0,0,0,0,0,0,0,0,0,0,0,20.0,417.65,0,1,1,0,400.0,10.0,0,0.11972638618900015,2,Fence Sitters
0,0,1,1,3,1,0,1,0,1,1,0,0,0,0,1,1,56.15,168.15,1,0,3,1,168.45,14.0375,1,0.45591844133835896,1,At Risk
0,0,1,1,54,1,1,2,0,1,0,1,1,1,1,1,0,105.2,5637.85,0,3,5,0,5680.8,17.533333333333335,0,0.13816295860965194,0,Champions
0,0,0,0,42,1,0,0,0,0,0,0,0,0,1,1,1,19.55,839.4,0,2,1,0,821.1,9.775,0,0.038278456535465785,2,Fence Sitters
1,0,1,0,9,1,0,2,0,0,0,0,0,1,0,1,0,79.75,769.1,0,0,2,1,717.75,26.58333333333333,1,0.7680174685680462,1,At Risk
1,0,0,0,63,1,1,2,0,1,0,0,1,1,2,0,2,97.45,6253.0,0,3,4,0,6139.35,19.49,0,0.15676997582710028,0,Champions
1,0,1,0,69,1,1,0,0,0,0,0,0,0,2,0,2,24.25,1641.8,0,3,1,0,1673.25,12.125,0,0.010486868103432386,2,Fence Sitters
1,0,0,0,69,1,1,0,0,0,0,0,0,0,2,0,3,24.6,1678.05,0,3,1,0,1697.4,12.3,0,0.01008074569170411,2,Fence Sitters
0,0,1,0,40,1,0,1,0,1,0,0,0,0,0,1,1,50.15,2058.5,0,2,2,0,2006.0,16.716666666666665,0,0.28730469284284926,2,Fence Sitters
0,0,0,0,60,0,0,1,1,1,1,0,0,0,2,0,2,39.6,2424.5,0,3,3,0,2376.0,9.9,0,0.03609167006731506,2,Fence Sitters
1,0,0,0,4,1,0,2,1,0,1,1,0,1,0,1,2,94.4,387.2,1,0,5,1,377.6,15.733333333333334,1,0.5109250949784332,1,At Risk
1,1,0,0,71,1,1,1,1,1,1,1,1,1,2,0,1,89.85,6293.45,0,3,7,0,6379.349999999999,11.23125,0,0.012673398817219336,0,Champions
1,0,1,0,37,1,1,2,0,0,1,0,0,0,0,1,3,78.95,2839.65,1,2,2,0,2921.15,26.316666666666663,0,0.3345080216583976,1,At Risk
0,0,1,0,32,1,1,2,0,1,0,0,1,1,0,1,3,98.85,3145.9,0,2,4,0,3163.2,19.77,0,0.5285422463916851,0,Champions
0,0,0,0,39,1,1,1,0,0,0,1,0,0,2,1,3,53.85,2200.7,0,2,2,0,2100.15,17.95,0,0.03743559027466704,2,Fence Sitters
1,0,0,0,38,1,1,0,0,0,0,0,0,0,1,1,0,24.25,914.4,0,2,1,0,921.5,12.125,0,0.059456007964599975,2,Fence Sitters
0,0,0,0,52,1,1,2,0,0,1,0,0,1,2,1,3,89.45,4577.75,0,3,3,0,4651.400000000001,22.3625,0,0.055658078229429406,0,Champions
1,0,1,1,48,1,1,2,1,1,0,0,1,1,0,1,3,105.25,4997.5,0,2,5,0,5052.0,17.541666666666668,0,0.34703921413032374,0,Champions
0,0,1,1,70,0,0,1,1,0,1,1,1,1,2,0,2,59.5,4144.8,0,3,5,0,4165.0,9.916666666666666,0,0.017825143941451425,0,Champions
0,0,0,0,20,1,0,2,0,0,0,0,0,0,0,0,3,70.55,1493.55,0,1,1,0,1411.0,35.275,0,0.40622137211281334,1,At Risk
1,0,0,0,50,1,1,1,1,0,1,1,1,1,1,1,3,82.5,4179.1,0,3,6,0,4125.0,11.785714285714286,0,0.06287926344909482,0,Champions
1,0,0,0,19,0,0,1,0,0,0,0,1,1,1,1,3,44.85,893.55,1,1,2,0,852.15,14.95,0,0.19011336911420576,2,Fence Sitters
0,0,1,1,25,1,0,1,1,1,1,0,0,0,1,1,2,61.6,1611.0,0,2,4,0,1540.0,12.32,0,0.08350288716403174,0,Champions
0,0,0,0,12,1,0,1,0,1,0,0,0,0,0,1,2,49.05,593.05,0,0,2,1,588.5999999999999,16.349999999999998,1,0.3581404029285957,1,At Risk
0,1,1,0,39,1,1,2,0,1,1,0,1,1,0,1,0,105.65,4284.8,1,2,5,0,4120.35,17.608333333333334,0,0.7608395760635234,0,Champions
0,0,0,0,7,1,0,2,0,0,1,0,0,0,0,0,1,74.65,544.55,1,0,2,1,522.5500000000001,24.883333333333336,1,0.7606237002398158,1,At Risk
1,0,1,1,23,1,0,1,1,1,1,1,0,0,1,1,1,66.25,1533.8,0,1,5,0,1523.75,11.041666666666666,0,0.05501860606741294,0,Champions
0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,1,0,19.4,529.8,0,2,1,0,523.8,9.7,0,0.23456235577839393,2,Fence Sitters
0,1,0,0,47,1,1,2,0,0,0,0,1,0,0,1,3,86.05,3865.6,0,2,2,0,4044.35,28.683333333333334,0,0.7206632753006851,1,At Risk
0,0,1,1,26,1,0,0,0,0,0,0,0,0,2,1,3,19.15,515.75,0,2,1,0,497.9,9.575,0,0.0061415403620063026,2,Fence Sitters
1,0,1,0,14,1,1,1,1,0,0,0,1,0,0,1,2,64.7,941.0,1,1,3,0,905.8,16.175,0,0.26598710525942093,1,At Risk
1,1,1,0,11,1,1,2,0,0,1,1,1,1,0,1,2,104.05,1133.65,1,0,5,1,1144.55,17.341666666666665,1,0.7864903900633098,1,At Risk
0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,19.25,48.35,0,0,1,1,38.5,9.625,1,0.20332589060637618,2,Fence Sitters
1,0,1,1,26,1,0,2,1,1,0,0,0,0,0,0,0,81.95,2070.05,0,2,3,0,2130.7000000000003,20.4875,0,0.223119727591793,0,Champions
1,1,1,0,72,1,1,2,1,1,1,1,1,1,2,1,2,114.65,8333.95,0,3,7,0,8254.800000000001,14.33125,0,0.01590836624568493,0,Champions
1,0,1,1,63,1,0,0,0,0,0,0,0,0,2,0,3,20.0,1209.25,0,3,1,0,1260.0,10.0,0,0.012945793418537199,2,Fence Sitters
0,0,1,1,71,1,0,0,0,0,0,0,0,0,2,0,1,19.8,1396.25,0,3,1,0,1405.8,9.9,0,0.006306454080484011,2,Fence Sitters
0,0,1,1,11,1,1,1,1,0,0,0,1,0,0,1,2,65.15,723.35,0,0,3,1,716.6500000000001,16.2875,1,0.2315132739572013,1,At Risk
0,1,1,0,14,1,0,0,0,0,0,0,0,0,1,0,1,19.65,228.65,0,1,1,0,275.1,9.825,0,0.05383330817142404,2,Fence Sitters
1,0,0,1,13,1,1,1,1,1,1,1,1,1,2,0,3,88.95,1161.75,0,1,7,0,1156.35,11.11875,0,0.019916212143060597,0,Champions
0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,1,1,20.2,98.35,0,0,1,1,121.2,10.1,1,0.11483324935717963,2,Fence Sitters
0,1,1,1,11,1,1,2,0,0,0,0,0,0,0,1,3,75.2,775.3,0,0,1,1,827.2,37.6,1,0.4008783220895003,1,At Risk
0,0,1,0,18,1,1,1,0,1,0,0,0,0,0,0,3,56.8,1074.65,0,1,2,0,1022.4,18.933333333333334,0,0.1604691532356977,2,Fence Sitters
0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,35.55,35.55,1,0,1,1,35.55,17.775,1,0.937650208134543,1,At Risk
1,0,1,0,32,1,0,2,1,0,0,0,0,0,0,1,2,75.5,2324.7,0,2,2,0,2416.0,25.166666666666668,0,0.24062296765579158,2,Fence Sitters
0,0,0,0,29,0,0,1,1,0,0,1,0,0,1,0,1,35.6,1072.6,0,2,2,0,1032.4,11.866666666666667,0,0.10981035054529135,2,Fence Sitters
1,0,0,0,3,1,1,1,0,0,0,0,1,0,0,1,0,60.25,170.5,0,0,2,1,180.75,20.08333333333333,1,0.7227281205796878,1,At Risk
1,0,0,0,2,1,1,2,0,0,0,0,1,1,0,1,0,95.15,196.9,1,0,3,1,190.3,23.7875,1,0.9254399438039107,1,At Risk
0,0,1,1,13,1,0,2,0,0,1,0,1,1,0,1,1,96.65,1162.85,1,1,4,0,1256.45,19.33,0,0.8000002002067883,1,At Risk
1,0,0,0,41,0,0,1,0,1,0,0,0,1,0,1,0,40.35,1677.85,0,2,2,0,1654.35,13.45,0,0.5327421850144516,2,Fence Sitters
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18.85,18.85,0,0,1,1,18.85,9.425,1,0.4373330044132611,2,Fence Sitters
0,0,0,0,7,1,0,1,0,0,0,0,1,0,0,0,1,54.85,370.4,0,0,2,1,383.95,18.28333333333333,1,0.7310902180323567,1,At Risk
1,0,1,0,52,1,0,1,1,0,1,0,1,0,1,1,1,64.3,3410.6,0,3,4,0,3343.6,12.86,0,0.04280620387100507,0,Champions
1,0,1,1,45,1,1,0,0,0,0,0,0,0,2,1,2,24.65,1138.8,0,2,1,0,1109.25,12.325,0,0.022889575866553036,2,Fence Sitters
0,0,1,0,70,1,1,1,0,1,1,1,1,0,2,0,3,76.1,5264.25,0,3,5,0,5327.0,12.683333333333332,0,0.03420964132446031,0,Champions
1,0,0,0,53,1,0,0,0,0,0,0,0,0,2,0,1,18.7,1005.7,0,3,1,0,991.1,9.35,0,0.013530303520130665,2,Fence Sitters
1,1,1,0,62,1,1,2,0,1,1,0,1,0,1,1,3,97.95,5936.55,0,3,4,0,6072.900000000001,19.59,0,0.14321807347836218,0,Champions
1,0,1,0,60,1,1,2,1,1,0,0,0,1,0,1,3,94.1,5475.9,0,3,4,0,5646.0,18.82,0,0.27301836018527337,0,Champions
1,1,1,0,3,1,0,2,0,0,0,0,1,0,0,1,0,80.4,224.05,1,0,2,1,241.2,26.8,1,0.7823447808809981,1,At Risk
1,1,1,0,23,1,0,2,1,0,0,0,1,1,0,1,0,95.1,2326.05,0,1,4,0,2187.3,19.02,0,0.6083607011769381,1,At Risk
0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,31.35,31.35,1,0,1,1,31.35,15.675,1,0.7161165714113146,1,At Risk
1,0,0,0,67,1,0,1,1,0,1,1,0,1,1,1,2,72.35,4991.5,0,3,5,0,4847.45,12.058333333333332,0,0.06712551627967982,0,Champions
1,0,0,0,12,1,1,2,0,1,0,0,1,0,0,1,2,89.75,1052.4,1,0,3,1,1077.0,22.4375,1,0.7360713072487378,1,At Risk
1,1,1,0,71,1,1,1,1,1,1,1,0,1,2,1,2,82.7,5831.2,0,3,6,0,5871.7,11.814285714285717,0,0.008568109240314762,0,Champions
0,0,0,0,25,1,0,0,0,0,0,0,0,0,1,0,3,19.9,510.8,0,2,1,0,497.5,9.95,0,0.03195006710413624,2,Fence Sitters
1,0,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,53.8,283.95,0,0,2,1,269.0,17.933333333333334,1,0.3949177823812256,1,At Risk
0,0,0,0,26,1,1,1,0,0,0,0,0,0,1,1,3,51.55,1295.4,0,2,1,0,1340.3,25.775,0,0.12690684810116784,2,Fence Sitters
0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,19.65,19.65,0,0,1,1,19.65,9.825,0,0.11508909640647196,2,Fence Sitters
0,1,0,0,70,0,0,1,0,1,1,0,1,0,1,1,3,44.05,3011.65,0,3,3,0,3083.5,11.0125,0,0.1568335467882031,2,Fence Sitters
0,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,0,114.0,8093.15,0,3,7,0,8208.0,14.25,0,0.015246545293291223,0,Champions
0,0,1,0,60,1,0,2,0,1,0,0,1,1,1,1,0,94.4,5610.25,1,3,4,0,5664.0,18.880000000000003,0,0.38685374491740193,0,Champions
1,1,1,1,32,1,1,2,0,1,0,0,1,1,0,1,0,100.4,3217.65,0,2,4,0,3212.8,20.08,0,0.3317273867963303,0,Champions
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,19.85,19.85,1,0,1,1,19.85,9.925,1,0.708231353102181,1,At Risk
1,0,0,0,14,1,1,1,0,1,0,0,0,0,1,1,1,54.25,773.2,0,1,2,0,759.5,18.08333333333333,0,0.05304937868392574,2,Fence Sitters
1,0,0,0,13,1,1,2,1,0,0,0,0,0,0,1,3,80.0,1029.35,0,1,2,0,1040.0,26.666666666666668,0,0.3019044625723955,1,At Risk
1,0,0,0,6,1,1,2,0,1,1,1,1,1,0,1,3,109.9,669.45,1,0,6,1,659.4000000000001,15.7,1,0.6755843705589842,1,At Risk
1,0,0,0,46,1,1,1,1,0,1,0,1,1,2,0,1,79.2,3593.8,0,2,5,0,3643.2,13.2,0,0.022994511783706983,0,Champions
0,0,0,0,15,1,0,2,0,0,1,1,1,1,0,1,0,101.35,1553.95,1,1,5,0,1520.25,16.891666666666666,0,0.7243127481754693,1,At Risk
0,1,1,0,43,1,1,2,0,1,0,1,1,0,0,1,0,94.3,3953.15,0,2,4,0,4054.9,18.86,0,0.18743905955964116,0,Champions
0,0,0,0,39,1,0,1,0,0,0,1,0,0,2,1,2,49.8,1971.15,0,2,2,0,1942.2,16.599999999999998,0,0.04705334457105915,2,Fence Sitters
0,1,0,0,21,1,0,1,0,0,1,0,1,0,0,1,2,60.05,1236.15,1,1,3,0,1261.05,15.0125,0,0.314953640818338,1,At Risk
0,0,0,0,57,0,0,1,1,0,1,0,1,1,0,1,0,53.75,3196.0,0,3,4,0,3063.75,10.75,0,0.5994318569451791,0,Champions
1,0,1,0,53,1,0,2,0,0,0,1,1,1,1,1,0,93.45,4872.2,0,3,4,0,4952.85,18.69,0,0.24931245033836585,0,Champions
0,0,1,1,18,1,0,2,1,0,1,0,1,0,0,1,1,87.9,1500.5,0,1,4,0,1582.2,17.580000000000002,0,0.49632228040867626,1,At Risk
1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,60.15,60.15,1,0,2,1,60.15,20.05,1,0.857724200781251,1,At Risk
1,0,1,0,58,1,1,1,1,0,0,1,0,0,1,1,2,61.05,3478.75,0,3,3,0,3540.9,15.2625,0,0.044847995617880505,0,Champions
1,1,0,0,71,1,1,2,0,0,1,0,1,1,2,0,2,104.05,7413.55,0,3,4,0,7387.55,20.81,0,0.057509097829975035,0,Champions
1,0,0,0,35,1,0,2,0,0,1,1,1,1,1,1,0,99.25,3532.0,0,2,5,0,3473.75,16.541666666666668,0,0.364158167449853,0,Champions
0,0,0,0,3,1,0,2,0,0,1,0,0,1,0,0,3,85.7,256.75,0,0,3,1,257.1,21.425,1,0.755356767853867,1,At Risk
0,0,0,0,38,1,1,2,1,1,0,0,1,1,1,1,0,104.85,3887.25,0,2,5,0,3984.3,17.474999999999998,0,0.37118985121436526,0,Champions
0,0,1,1,35,1,1,1,1,1,1,1,0,0,2,1,3,69.15,2490.15,0,2,5,0,2420.25,11.525,0,0.015689016457513687,0,Champions
0,0,0,0,7,1,1,2,0,0,1,0,1,0,0,1,0,90.45,593.45,1,0,3,1,633.15,22.6125,1,0.835541736080316,1,At Risk
1,0,0,0,47,1,0,1,0,0,1,1,1,1,2,0,1,74.45,3510.3,0,2,5,0,3499.15,12.408333333333331,0,0.03340841481235809,0,Champions
1,0,0,0,14,1,0,1,0,1,0,0,0,0,0,0,0,50.45,765.45,0,1,2,0,706.3000000000001,16.816666666666666,0,0.2700465923675914,2,Fence Sitters
1,1,1,0,20,1,0,1,0,1,0,0,0,1,0,1,0,60.0,1259.35,0,1,3,0,1200.0,15.0,0,0.17934284515338608,2,Fence Sitters
0,0,1,0,66,1,1,1,1,1,0,1,1,1,2,0,0,85.25,5538.35,0,3,6,0,5626.5,12.178571428571429,0,0.06509808598293333,0,Champions
0,0,1,0,15,1,0,0,0,0,0,0,0,0,0,1,3,19.45,340.85,0,1,1,0,291.75,9.725,0,0.10846002002742378,2,Fence Sitters
1,0,0,0,42,1,0,0,0,0,0,0,0,0,2,1,2,20.75,844.45,0,2,1,0,871.5,10.375,0,0.01830723228625252,2,Fence Sitters
1,0,1,0,17,1,1,2,1,0,0,0,0,0,0,0,0,78.9,1348.95,0,1,2,0,1341.3000000000002,26.3,0,0.3184280070600841,1,At Risk
0,0,0,0,37,1,1,2,0,1,0,1,1,1,1,1,3,104.5,3778.0,0,2,5,0,3866.5,17.416666666666668,0,0.3321713855283133,0,Champions
1,0,0,0,12,1,0,1,0,1,0,0,0,0,0,1,0,49.4,611.65,0,0,2,1,592.8,16.466666666666665,1,0.26314148133620735,2,Fence Sitters
0,0,1,0,53,1,0,2,0,1,0,0,1,1,1,1,2,94.25,4867.95,1,3,4,0,4995.25,18.85,0,0.3424737294669943,0,Champions
1,0,0,0,60,1,1,0,0,0,0,0,0,0,2,0,1,25.0,1505.05,0,3,1,0,1500.0,12.5,0,0.013720397595620487,2,Fence Sitters
0,0,1,1,18,0,0,1,0,0,0,0,0,0,0,0,3,25.55,467.85,0,1,0,0,459.9,25.55,0,0.08879690234412108,2,Fence Sitters
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,74.9,74.9,1,0,1,1,74.9,37.45,1,0.9417306721089272,1,At Risk
1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,1,0,70.15,194.2,0,0,1,1,210.45,35.075,1,0.8088075514175,1,At Risk
1,0,0,1,9,1,0,1,0,0,0,1,1,1,0,1,3,69.4,571.45,0,0,4,1,624.6,13.88,1,0.11877425863777956,0,Champions
1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,80.25,80.25,1,0,2,1,80.25,26.75,1,0.9468737134868038,1,At Risk
0,0,1,0,56,1,1,2,1,1,1,0,0,0,1,1,0,93.15,5253.95,0,3,4,0,5216.400000000001,18.630000000000003,0,0.23423451564948386,0,Champions
0,0,1,1,17,1,0,2,0,0,0,0,0,0,0,1,0,69.0,1149.65,1,1,1,0,1173.0,34.5,0,0.6175235919500309,1,At Risk
1,0,1,1,11,1,1,1,0,0,0,1,0,1,0,1,0,66.35,740.8,1,0,3,1,729.8499999999999,16.5875,1,0.3099071859229059,1,At Risk
0,0,0,0,7,1,0,2,0,0,0,0,0,0,0,1,0,69.55,521.35,0,0,1,1,486.85,34.775,1,0.8271997236962716,1,At Risk
1,0,1,1,69,1,0,0,0,0,0,0,0,0,2,0,2,20.2,1412.65,0,3,1,0,1393.8,10.1,0,0.006074682395617771,2,Fence Sitters
0,0,0,0,19,1,1,2,0,0,0,0,0,1,0,1,2,86.0,1532.45,1,1,2,0,1634.0,28.666666666666668,0,0.804496687062113,1,At Risk
1,0,1,1,3,1,0,2,0,0,0,0,0,1,0,1,0,80.3,250.05,1,0,2,1,240.9,26.766666666666666,1,0.7531996355284275,1,At Risk
0,0,1,1,54,1,0,0,0,0,0,0,0,0,2,0,3,20.4,1090.6,0,3,1,0,1101.6,10.2,0,0.009923121566353775,2,Fence Sitters
0,0,1,0,62,1,1,0,0,0,0,0,0,0,1,1,3,23.75,1446.8,0,3,1,0,1472.5,11.875,0,0.03709150753926789,2,Fence Sitters
0,0,0,0,24,1,1,2,0,1,0,0,1,0,0,1,3,90.55,2282.55,1,1,3,0,2173.2,22.6375,0,0.5790213686292455,1,At Risk
1,0,1,1,62,1,1,1,0,0,0,0,1,1,0,1,3,70.45,4300.45,0,3,3,0,4367.900000000001,17.6125,0,0.16148431520794146,0,Champions
0,0,0,0,17,1,1,1,1,0,0,0,0,1,0,0,2,65.75,1111.2,0,1,3,0,1117.75,16.4375,0,0.3476768977371202,1,At Risk
0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,1,1,24.6,190.1,0,0,0,1,221.4,24.6,1,0.722109787956146,1,At Risk
0,0,1,1,64,1,0,1,1,0,1,1,1,0,2,0,1,69.25,4447.75,0,3,5,0,4432.0,11.541666666666666,0,0.0168304770533381,0,Champions
1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,1,0,75.9,143.35,1,0,1,1,151.8,37.95,1,0.8958037817523629,1,At Risk
0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,45.85,45.85,1,0,1,1,45.85,22.925,1,0.7587182519817486,1,At Risk
1,0,1,0,16,0,0,1,0,0,0,1,1,1,0,1,0,49.95,810.2,1,1,3,0,799.2,12.4875,0,0.40610744311482044,1,At Risk
1,0,1,0,72,1,1,0,0,0,0,0,0,0,2,0,2,24.65,1830.05,0,3,1,0,1774.8,12.325,0,0.008688343917940293,2,Fence Sitters
0,0,0,0,30,1,1,2,1,1,1,0,0,0,1,0,2,90.4,2820.65,0,2,4,0,2712.0,18.08,0,0.10916470560727314,0,Champions
1,0,1,0,49,1,1,2,1,0,0,0,1,1,0,1,1,100.85,4847.35,0,3,4,0,4941.65,20.17,0,0.3211863626525475,0,Champions
0,0,1,0,61,1,1,1,1,0,1,1,0,1,2,0,3,75.35,4729.3,0,3,5,0,4596.349999999999,12.558333333333332,0,0.01795444230621111,0,Champions
0,0,1,1,47,1,1,2,0,1,0,0,1,0,0,0,0,87.2,4017.45,0,2,3,0,4098.400000000001,21.8,0,0.3374245428389476,0,Champions
0,0,0,0,20,1,0,1,1,0,1,0,0,1,0,0,3,64.4,1398.6,0,1,4,0,1288.0,12.88,0,0.13560297604252544,0,Champions
0,0,1,1,34,1,0,2,0,0,0,0,1,0,0,0,0,78.3,2564.3,1,2,2,0,2662.2,26.1,0,0.6782949767083796,1,At Risk
1,0,1,1,70,1,1,0,0,0,0,0,0,0,2,0,2,24.7,1685.9,0,3,1,0,1729.0,12.35,0,0.008580821381808428,2,Fence Sitters
0,0,0,1,54,1,0,2,1,1,0,1,1,1,1,1,0,105.85,5826.65,0,3,6,0,5715.9,15.12142857142857,0,0.12014544942556758,0,Champions
0,1,1,0,61,1,1,2,0,1,1,1,1,0,1,1,1,98.3,6066.55,0,3,5,0,5996.3,16.383333333333333,0,0.21911893580345035,0,Champions
0,0,0,0,3,1,1,2,0,0,0,0,0,0,0,1,0,76.95,228.4,1,0,1,1,230.85,38.475,1,0.9432748268182234,1,At Risk
0,0,0,0,13,1,0,0,0,0,0,0,0,0,1,0,1,19.45,270.2,0,1,1,0,252.85,9.725,0,0.06190756789154988,2,Fence Sitters
1,1,0,0,16,1,1,2,0,0,0,0,1,1,0,1,0,96.15,1529.2,1,1,3,0,1538.4,24.0375,0,0.8688840858572171,1,At Risk
1,0,1,1,3,1,0,1,0,1,0,0,1,0,0,1,3,58.7,168.6,0,0,3,1,176.10000000000002,14.675,1,0.17763941639328154,2,Fence Sitters
0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,1,1,20.15,536.35,0,2,1,0,503.75,10.075,0,0.16116463653558177,2,Fence Sitters
0,0,0,0,30,1,1,1,1,0,0,0,0,1,0,1,1,64.5,1888.45,0,2,3,0,1935.0,16.125,0,0.24502536249558063,2,Fence Sitters
1,0,1,0,21,0,0,1,1,0,0,0,0,0,0,0,0,28.5,629.35,0,1,1,0,598.5,14.25,0,0.47372193492167314,2,Fence Sitters
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.3,45.3,1,0,1,1,45.3,22.65,1,0.8706741238351274,1,At Risk
1,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,2,19.4,289.3,1,1,1,0,291.0,9.7,0,0.1981729345137927,2,Fence Sitters
0,1,1,0,23,1,0,2,0,0,0,0,1,1,0,1,0,90.45,2117.25,0,1,3,0,2080.35,22.6125,0,0.6726170318145114,1,At Risk
